2900. -11000.  +15000. -10000. +4100. -910. +110. -7.0 
4100. -16000.  +25000. -19000. +8600. -2200. +330. -26.
4100. -16000.  +25000. -19000. +8600. -2200. +330. -26. 
5800. -24000.  +41000. -36000. +18000. -5200. +910. -89. 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0
150. -370.  +330. -150. +34. -3.8 +0.17 
120. -350.  +370. -190. +54. -8.2 +0.63 -0.019
120. -350.  +370. -190. +54. -8.2 +0.63 -0.019  
100. -320.  +390. -240. +80. -15. +1.7 -0.094 
-670. +2000. -2300. +1300. -400. +65. -5.4 +0.17 
-540. +1800. -2400. +1600. -580. +120. -14. +0.81 
-940. +3100. -4000. +2500. -900. +180. -18. +0.84 
-760. +2800. -4100. +3000. -1200. +300. -41. +3.1
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0

